log_file,step,wall_time,episode_reward
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,1024,1788169416.031306,-45.22719192504883
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,1280,1788169416.950589,-46.65282440185547
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,1536,1788169417.9228532,-46.98460388183594
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,1792,1788169419.2636592,-48.17605209350586
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,2048,1788169420.987086,-47.3505859375
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,2304,1788169422.0440066,-47.161643981933594
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,2560,1788169424.241488,-46.163665771484375
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,2816,1788169426.140496,-45.812599182128906
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,3072,1788169427.621304,-45.78310012817383
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,3328,1788169428.472724,-46.02980041503906
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,3584,1788169429.3912187,-45.62614059448242
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,3840,1788169430.2944736,-44.988277435302734
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,4096,1788169431.2585812,-43.08815383911133
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,4352,1788169431.6748655,-43.05738830566406
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,4608,1788169432.1010618,-43.58730697631836
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,4864,1788169432.5099468,-43.17707824707031
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169412.408410dbec80.4524.0,5120,1788169432.9030225,-42.5480842590332
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,5376,1788169434.601243,-41.95002365112305
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,5632,1788169435.0048456,-41.21846389770508
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,5888,1788169435.4284875,-40.182865142822266
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,6144,1788169435.830877,-40.1068115234375
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,6400,1788169436.262381,-39.84518051147461
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,6656,1788169436.672099,-39.95067596435547
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,6912,1788169437.074559,-38.38031005859375
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,7168,1788169437.629197,-38.021854400634766
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,7424,1788169438.2319798,-36.95252990722656
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,7680,1788169438.8433683,-37.14854049682617
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,7936,1788169439.472965,-36.75539779663086
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,8192,1788169440.015205,-37.199798583984375
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,8448,1788169440.64465,-36.997989654541016
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,8704,1788169441.2458608,-35.74649429321289
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,8960,1788169441.920986,-35.465248107910156
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,9216,1788169442.4162843,-34.33695602416992
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,9472,1788169442.8570614,-34.2609748840332
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,9728,1788169443.2685091,-34.02956771850586
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,9984,1788169443.6685762,-33.218955993652344
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,10240,1788169444.0909142,-32.08374786376953
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,10496,1788169444.5020158,-30.874267578125
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,10752,1788169444.9427977,-29.671451568603516
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,11008,1788169445.3657684,-28.70722770690918
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,11264,1788169445.784551,-27.90504264831543
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,11520,1788169446.2164814,-27.200607299804688
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,11776,1788169446.614683,-25.807422637939453
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,12032,1788169447.0286055,-24.17072105407715
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,12288,1788169447.4534383,-23.210708618164062
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,12544,1788169447.8664258,-21.87186050415039
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,12800,1788169448.2862878,-20.239444732666016
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,13056,1788169448.6830676,-19.150781631469727
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,13312,1788169449.099384,-18.00650978088379
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,13568,1788169449.5144277,-16.98683738708496
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,13824,1788169449.9279711,-15.7474946975708
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,14080,1788169450.3538527,-14.637959480285645
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,14336,1788169450.7752242,-13.966054916381836
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,14592,1788169451.1927238,-13.192527770996094
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,14848,1788169451.6000817,-12.6373929977417
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,15104,1788169452.0051513,-11.979352951049805
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,15360,1788169452.5807526,-11.330713272094727
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,15616,1788169453.1537032,-10.80859661102295
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,15872,1788169453.7199888,-10.139846801757812
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,16128,1788169454.3363283,-9.87537956237793
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,16384,1788169454.925829,-9.568904876708984
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,16640,1788169455.477494,-9.2379732131958
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,16896,1788169456.0710464,-9.028387069702148
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,17152,1788169456.698698,-8.935355186462402
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,17408,1788169457.23406,-8.879064559936523
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,17664,1788169457.6672597,-8.710467338562012
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,17920,1788169458.0781424,-8.678933143615723
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,18176,1788169458.5102894,-8.526918411254883
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,18432,1788169458.9254541,-8.353740692138672
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,18688,1788169459.3377686,-8.258865356445312
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,18944,1788169459.7562335,-8.117965698242188
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,19200,1788169460.1612406,-7.987447261810303
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,19456,1788169460.606783,-7.767515659332275
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,19712,1788169461.01857,-7.667383193969727
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,19968,1788169461.4302492,-7.520756721496582
experiments/ppo_pilot/logs/PPO_8/events.out.tfevents.1788169434.408410dbec80.4524.1,20224,1788169461.841569,-7.513733386993408
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,256,1788170103.8835669,-51.523277282714844
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,512,1788170104.4758763,-45.91461181640625
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,768,1788170105.4011865,-43.50360870361328
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,1024,1788170106.2714877,-45.22719192504883
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,1280,1788170107.365354,-46.65282440185547
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,1536,1788170108.254504,-46.98460388183594
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,1792,1788170109.3804414,-48.17605209350586
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,2048,1788170111.1063833,-47.3505859375
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,2304,1788170113.229714,-47.161643981933594
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,2560,1788170114.2558784,-46.163665771484375
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,2816,1788170114.8054845,-45.812599182128906
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,3072,1788170115.2295825,-45.78310012817383
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,3328,1788170115.6570811,-46.02980041503906
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,3584,1788170116.0644352,-45.62614059448242
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,3840,1788170116.4918344,-44.988277435302734
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,4096,1788170116.8995025,-43.08815383911133
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,4352,1788170117.3239543,-43.05738830566406
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,4608,1788170117.733217,-43.58730697631836
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,4864,1788170118.14275,-43.17707824707031
experiments/ppo_pilot/logs/PPO_9/events.out.tfevents.1788170103.408410dbec80.4524.2,5120,1788170118.5718837,-42.5480842590332
